825797927079641088,77,77,25,21,11,11,5,2
825793786706026497,70,125,150,39,14,21,28,1
825780820971515908,61,107,162,30,12,20,27,1
825776041868349440,60,60,85,71,9,9,12,9
825772674945318918,77,77,0,0,14,14,0,0
825727706838990848,74,73,154,36,14,12,25,5
825715190163447808,34,89,73,60,6,16,13,10
825698516509011968,81,80,307,0,15,16,54,0
825557847178100736,60,44,196,0,9,7,29,0
825514475189047297,77,77,62,77,9,9,9,7
825460561991303168,81,62,61,109,13,10,10,15
825380668771164161,90,190,0,0,18,32,0,0
825380433479290880,57,29,228,0,9,5,34,0
825375845627916288,92,94,103,0,14,14,18,0
825372928904720384,64,89,323,58,12,14,49,7
825363054829387776,74,69,317,0,11,10,51,0
825349538521165827,73,73,98,0,13,13,15,0
825335614673473536,65,66,107,53,9,9,21,2
825312912977907713,62,62,80,39,12,12,16,4
825312744396189696,116,166,188,44,22,31,30,1
825305193977872384,91,22,64,30,23,5,10,2
825198591379722240,56,55,99,79,9,9,17,9
825147731421315072,89,24,87,35,15,5,13,1
825120467526754304,69,57,72,114,11,8,13,14
825114142507950080,85,85,51,157,14,14,10,13
825003014519943168,36,41,100,0,7,6,19,0
824974433068662784,76,59,46,0,15,10,8,0
824943091635351553,82,61,56,37,14,10,11,4
824905036912168964,44,44,108,83,8,8,17,12
824891069582028801,77,77,152,40,14,14,28,6
824883684893274117,101,125,132,34,20,25,23,1
824870077166080000,91,90,87,45,15,14,14,6
824858596936605696,58,65,134,481,12,11,20,19
824848465444212737,59,73,151,35,10,11,26,5
824836830474350593,83,83,164,51,13,13,28,7
824745009517883393,5,108,135,159,1,15,22,18
824713237899997184,73,58,126,57,12,11,20,4
824700939206430720,62,62,156,130,11,11,28,6
824688584359763969,91,91,0,0,16,16,0,0
824659324823859201,89,89,132,0,15,15,21,0
824655700332859395,45,45,159,0,7,7,25,0
824649315947778048,81,56,68,86,15,8,11,7
824521444101160961,65,72,108,90,12,13,18,6
824521357690077184,48,48,211,77,8,8,35,6
824495802106216448,79,79,37,105,12,12,5,5
824424147862294528,62,64,242,0,10,10,37,0
824380841157607424,108,44,174,577,21,7,31,30
824346385575268368,85,85,130,0,13,13,19,0
824299030410838017,110,92,282,0,16,13,46,0
824297892072538113,63,56,111,0,12,9,16,0
824286749186781184,109,109,70,13,17,17,14,2
824284698709028865,67,67,0,0,10,10,0,0
824219291255967744,69,69,125,61,12,12,22,5
824217980980625408,69,60,327,0,10,9,52,0
824210208448806913,89,74,166,0,13,10,24,0
824111056914149376,87,67,176,0,12,10,28,0
824084519267471360,85,64,214,0,16,9,30,0
824000723755134977,66,91,91,0,9,15,13,0
823976168068120577,81,82,207,96,14,14,33,2
823973013381058560,71,71,145,42,11,11,20,4
823962827773751296,63,62,148,0,10,9,26,0
823954777516154880,56,59,367,1,9,11,59,1
823929388781674496,75,75,81,124,12,12,13,12
823925849770590208,81,80,267,0,10,11,45,0
823913736863879168,73,73,116,23,12,12,19,2
823908746111963139,75,66,19,69,14,13,4,5
823900241892147200,76,64,82,0,14,13,15,0
823898459250028545,58,66,524,28,11,12,92,3
823883524956680192,66,52,78,0,14,9,13,0
823862923416260640,72,61,156,79,15,12,28,15
823845866285002753,57,57,56,325,8,8,8,35
823814812865941505,83,88,146,76,13,16,24,11
823809502059364352,53,60,505,71,9,9,77,9
823791682474885121,57,47,66,84,10,9,12,11
823767312796975104,58,58,150,0,9,9,23,0
823765024107728896,65,65,0,0,10,10,0,0
823686795783241730,89,100,346,0,13,17,49,0
823666044187320321,56,56,80,207,9,9,14,24
823655190544977923,67,140,171,49,12,22,28,1
823654072016371712,91,86,96,0,15,15,16,0
823553885444784128,48,48,0,0,10,10,0,0
823528253822562304,112,96,33,88,19,16,7,12
823520783830052866,58,58,70,0,8,8,11,0
823469825573974016,102,42,73,64,16,7,11,10
823420000664842240,69,78,244,1,10,12,37,1
823381006145167360,81,66,301,0,11,10,46,0
823275227559890944,81,111,159,45,14,19,23,1
823264225745403907,85,57,184,58,13,9,30,10
823216198343081986,86,86,66,54,12,16,11,10
823213680313716737,106,100,104,44,17,16,17,4
823208467292889088,78,96,320,59,12,15,58,10
823162343769206784,57,57,99,0,8,8,16,0
823140659716558848,83,92,485,1,12,14,73,1
823125581797670912,51,92,70,27,7,13,10,3
823121081292599296,94,86,163,65,15,14,32,9
823112594710036480,53,53,94,47,8,8,16,3
823040434285019136,64,64,95,0,10,10,14,0
823003803121254400,78,77,76,139,12,12,12,19
822982117663576065,73,56,74,44,12,9,15,7
822948907588186112,48,56,282,0,7,8,50,0
822946884981497856,111,54,159,110,20,9,26,10
822860204056477698,46,41,137,0,9,7,25,0
822859064401162241,101,43,163,95,15,5,28,8
822837815775993856,90,40,298,246,14,7,49,38
822818806301159424,82,134,171,45,13,23,29,1
822794528486727680,76,62,117,64,13,10,21,6
822760659154767872,53,53,67,20,8,8,10,3
822759048907026432,83,83,184,13,13,13,29,2
822755571862564864,70,70,198,126,10,10,31,6
822704032376561664,69,43,72,0,10,6,10,0
822632398118670336,48,86,86,88,9,13,13,10
822584855523454977,74,56,117,0,13,9,22,0
822535282788597760,67,122,211,73,9,18,35,7
822511913083043840,69,46,83,0,13,9,12,0
822487279524528128,116,32,104,0,20,4,15,0
822470523556925441,46,47,127,71,6,6,26,6
822469990246916098,80,48,210,121,12,6,34,6
822465368623116288,66,66,51,135,13,13,11,14
822455250875535360,59,54,131,0,12,8,23,0
822441896937213952,90,103,129,0,18,21,17,0
822432274327150592,33,162,157,24,6,30,25,1
822428466200989696,71,68,157,68,11,10,24,4
822420412340387840,62,62,0,0,13,13,0,0
822411701953953792,71,58,133,0,11,8,22,0
822388364024414208,81,63,297,48,11,9,46,7
822326563303661568,116,95,98,100,19,17,18,16
822310063381413889,56,56,0,0,11,11,0,0
822287556893114370,73,72,193,0,9,10,30,0
822277516857606144,54,54,76,0,10,10,12,0
822273326592782336,79,59,243,0,13,9,36,0
822259513734664192,69,78,104,0,11,12,16,0
822224625421561857,99,113,171,279,13,15,24,17
822209802910789633,107,36,147,83,18,6,26,8
822204691518017540,109,63,129,222,16,10,19,11
822152282741633025,75,71,90,0,16,14,15,0
822144166532628489,49,99,58,95,9,17,9,12
822141585324281857,91,92,212,28,16,17,34,3
822113612814811139,79,68,56,51,11,9,11,4
822048462153732098,49,58,339,1,10,12,63,1
822036129104982017,54,44,123,89,11,8,20,13
821907641811214336,49,94,58,86,9,15,9,11
821872300135809025,105,105,182,44,16,16,26,4
821802223986470912,76,54,56,0,15,10,9,0
821782964992409614,58,72,354,45,8,12,63,7
821717901518536704,45,45,97,0,8,8,19,0
821708975964127232,55,50,112,0,8,8,17,0
821685042812506112,74,74,71,72,15,15,12,10
821680211230130178,75,63,135,52,11,9,24,6
821653670781652993,86,113,190,52,11,15,37,1
821518979546091520,113,54,157,69,20,8,26,8
821503651856416772,71,71,115,421,10,10,18,22
821482319022202880,70,74,227,82,10,9,28,10
821482229213728768,81,81,306,31,15,15,50,2
821444234003775488,92,53,152,81,14,8,26,11
821430885761355777,81,81,104,0,14,14,16,0
821422295419879424,88,88,46,0,16,16,6,0
821421554160439296,68,68,0,0,12,12,0,0
821409432500310016,85,111,93,103,12,18,16,14
821406230883094528,66,76,383,44,14,15,75,8
821379376604442624,58,58,249,0,8,9,43,0
821363956094746624,71,71,146,47,11,11,25,6
821333753712836608,43,33,0,0,8,7,0,0
821300033022783488,80,70,134,76,14,9,23,10
821188307841413120,91,80,54,72,17,12,8,12
821163176238583809,72,72,190,77,8,8,29,10
821156446461116416,71,69,19,99,13,12,4,8
821048658011492352,112,134,108,47,17,22,15,1
821026728667533313,76,76,202,36,13,13,35,3
821017285926285312,6,57,57,122,2,8,8,14
821012380503183360,70,66,176,0,10,11,31,0
821009630188990465,47,47,142,78,9,9,22,7
820980529034043392,107,107,44,0,17,17,8,0
820939920852271105,81,68,441,35,13,10,73,6
820909344925552640,72,76,90,134,11,12,15,14
820871485871058944,49,61,157,153,8,12,29,26
820824914026496004,86,69,67,189,11,9,9,25
820812825446780928,54,81,0,0,10,16,0,0
820806138786615297,84,72,204,0,13,12,35,0
820751708787736576,69,69,106,0,10,10,16,0
820694586817413120,87,88,88,88,12,13,13,13
820682678039117825,53,53,100,0,10,10,16,0
820680726244954113,93,67,157,121,14,9,23,10
820669403796828167,79,79,113,0,11,12,16,0
820646782224965632,81,71,197,120,14,14,30,13
820644460740702208,60,92,312,83,11,16,56,12
820626796928532480,71,71,134,0,10,10,21,0
820604008863768577,69,69,98,0,9,9,15,0
820578778401349632,76,66,137,57,13,11,22,8
820570086629134336,54,124,182,93,8,20,29,1
820480348773580800,42,56,76,104,7,9,12,8
820469313379438594,80,47,120,103,15,8,21,14
820468963364704257,86,75,124,0,16,13,17,0
820466301344878592,77,77,104,0,14,14,15,0
820388451082190848,93,78,179,18,16,14,30,3
820374872530423808,88,65,205,72,14,10,29,9
820338746600132608,67,50,120,151,14,10,20,5
820337255504080897,92,107,154,0,17,20,30,0
820322139823833088,43,53,111,0,9,11,15,0
820275145558421505,72,72,106,37,12,12,22,2
820269245099606017,29,56,300,0,5,10,54,0
820266784121122816,55,56,55,62,7,7,7,9
820218672472096768,45,62,159,165,8,10,25,9
820216235556294656,46,46,73,74,7,7,14,5
820146285575405571,75,77,212,18,13,13,39,3
820076484752801792,69,69,76,50,10,10,14,6
820063430740738048,64,67,94,80,12,10,16,6
820060172622012416,86,75,0,0,16,13,0,0
820052843386109953,30,71,0,0,6,12,0,0
819995186440896512,73,59,390,0,10,9,64,0
819988878341926912,76,77,134,0,11,12,21,0
819968026623741953,63,63,111,13,12,12,21,2
819916954517536770,104,98,16,99,16,17,3,19
819911414492053504,56,65,56,88,10,12,11,6
819868765965824002,46,47,156,0,8,8,29,0
819867442033922052,58,112,163,73,13,23,30,1
819836429115265024,34,58,117,0,6,11,18,0
819828866466385920,94,92,85,80,13,15,14,11
819819490796040193,76,77,78,174,12,12,14,11
819807895227248640,41,41,106,103,6,6,18,14
819782361751502848,26,26,117,55,5,5,17,3
819675580077637632,85,59,182,0,15,9,29,0
819648295823937536,88,82,165,0,9,12,24,0
819644643461779456,80,103,189,55,14,19,29,1
819617743628595200,86,86,78,0,12,12,14,0
819601087409909760,47,47,154,81,8,8,26,3
819590395671801856,81,115,162,96,11,16,29,1
819574710015037440,42,42,90,104,6,6,17,9
819541991834914816,113,111,52,52,17,21,11,8
819530887394193408,80,67,145,0,12,10,22,0
819521310921490432,73,75,150,103,11,11,21,14
819519549498343425,104,54,141,92,19,8,22,10
819496024381292545,85,42,41,99,18,9,9,18
819473140120223745,116,52,128,165,19,11,18,12
819356240132374529,88,128,190,97,15,21,34,1
819354223703945219,44,41,89,0,7,6,16,0
819348702607396865,111,65,178,169,15,11,28,22
819341882048266245,60,60,182,85,8,8,27,12
819289048527368193,85,46,151,281,14,10,22,17
819286786602102784,58,58,30,70,12,12,5,6
819282792580313089,83,81,181,0,11,12,31,0
819276448842338307,61,61,66,45,13,13,9,6
819257850283380740,85,128,190,97,14,21,34,1
819232723109871620,80,87,105,0,15,16,16,0
819168754466770945,93,92,51,74,14,14,8,11
819081353404747776,69,89,80,26,12,14,16,3
819056502862442496,78,51,91,64,14,8,17,6
819056213640015874,71,69,166,168,10,10,31,24
819036545038553088,49,49,27,67,7,7,6,6
819018800536363009,65,65,92,0,12,12,16,0
819009388069453830,86,134,180,103,15,24,31,1
818999646181801989,45,60,118,0,6,8,19,0
818933699039399938,62,43,309,0,9,7,49,0
818896176971821056,80,80,0,0,14,14,0,0
818888039703478272,72,80,197,70,14,14,33,10
818727830041178112,76,77,209,0,12,12,31,0
818704119443714048,70,62,149,0,12,10,24,0
818671414806908928,110,82,142,50,12,10,22,7
818660164656107521,50,74,308,0,6,9,45,0
818645289389195264,42,33,0,0,9,6,0,0
818644270471086084,65,80,142,134,12,13,23,18
818637995167412224,87,72,119,109,14,12,19,15
818578602778365953,87,58,165,86,14,10,27,9
818559221033672705,82,73,173,32,13,13,28,6
818474791220969472,70,70,102,94,9,9,15,9
818466800384036864,9,97,136,197,2,17,23,25
818434757830868993,59,59,162,22,12,12,27,2
818431053765509120,84,124,148,0,11,18,24,0
818419582901817344,90,90,124,94,17,17,24,14
818410050716889088,89,79,441,121,13,12,70,19
818390903312306176,112,82,498,69,21,12,89,12
818222469907677190,48,38,67,38,9,8,14,3
818215760807989248,49,64,300,0,6,8,48,0
818211891277340672,71,81,99,0,12,14,17,0
818188295452692483,46,46,150,211,7,7,23,11
818185517921632256,75,75,0,0,13,13,0,0
818181763889582080,63,63,199,0,10,10,34,0
818151492574121985,45,45,120,21,6,6,25,2
818116200853098497,70,70,73,53,12,12,11,6
818105225722658816,69,62,262,0,11,10,44,0
818071976984002560,75,75,141,55,12,13,22,8
818036323374268417,66,61,181,0,13,10,30,0
818032652674596864,75,177,162,118,12,31,27,1
818021183304204288,52,112,501,102,9,18,88,14
817968322952261634,63,51,60,53,12,9,12,6
817965810517995520,42,43,237,0,8,8,42,0
817861517316071426,53,61,234,291,8,9,38,12
817851801244405760,94,94,90,43,17,17,15,6
817838220574687234,88,88,0,0,15,15,0,0
817834229493104640,105,106,72,249,19,19,13,18
817818841367609347,88,83,148,0,12,11,20,0
817814818837172224,74,75,302,0,13,13,55,0
817801823952236544,74,40,74,106,13,9,13,16
817787889052434432,86,50,95,118,14,10,15,13
817755443351224325,65,65,188,52,11,11,34,1
817737825860911105,82,83,144,129,12,12,20,11
817732714107437059,59,59,95,0,9,9,18,0
817727492903424002,56,164,19,50,10,28,5,2
817653013431119872,38,38,241,379,7,7,41,29
817574483930284033,52,47,173,73,10,9,26,9
817537064111484928,63,44,0,0,12,9,0,0
817533483950211073,79,77,89,35,12,13,12,3
817520643482808321,59,60,133,191,10,10,19,11
817512712150257664,64,64,0,0,12,12,0,0
817505535691890688,89,89,136,99,13,13,21,13
817478580536045572,29,27,118,0,6,6,21,0
817473640828641284,84,93,164,0,10,14,24,0
817455726532689921,73,73,39,155,11,9,6,13
817452098421985280,67,68,107,0,10,11,18,0
817418461865476096,70,70,101,168,12,12,18,24
817318114144714752,80,60,233,281,14,10,33,12
817310004021784576,58,56,173,55,9,9,29,7
817255641211224064,59,57,305,0,11,10,51,0
817250821385486341,67,68,171,42,11,11,28,1
817176366537994240,104,99,86,0,13,14,14,0
817165803875401729,57,57,202,0,10,10,30,0
817134869495119872,92,98,225,140,14,15,38,20
817101852957405184,51,66,95,62,10,13,17,6
817088530694471680,84,84,0,0,12,12,0,0
817086780696576001,13,62,62,78,3,11,11,9
817086086908354560,67,42,194,40,10,7,31,6
817064374833586177,105,221,73,68,19,41,10,4
817032733914501121,51,52,231,305,9,9,37,16
817014410850041857,66,62,139,136,13,10,24,17
817010009624211460,78,78,105,0,14,14,17,0
816981389472047104,95,107,107,75,14,20,20,11
816906299111862272,86,60,131,0,15,7,23,0
816900058763370496,12,50,88,0,2,9,15,0
816843479137583104,37,37,99,0,6,6,16,0
816817351660216320,73,73,217,33,12,12,39,5
816774302498484225,11,29,60,0,2,5,10,0
816771788826963973,107,114,211,64,21,22,39,4
816759333270786048,88,94,453,52,17,15,78,7
816733470697267200,51,53,0,0,8,8,0,0
816725403217891332,110,81,186,78,19,12,32,5
816724077247401984,72,53,77,0,11,8,11,0
816705989605027841,47,93,57,77,7,17,9,12
816699986515787776,51,45,132,125,10,9,25,16
816571213677993984,84,95,96,0,15,16,16,0
816540704956706816,71,71,149,45,9,9,21,2
816440723587420161,77,61,306,0,13,11,53,0
816434243203137537,44,28,47,29,7,5,8,2
816419351012184064,14,77,77,65,3,10,10,6
816363958063927296,104,24,0,0,18,2,0,0
816285009799684097,86,77,79,104,14,13,14,13
816275501429956609,69,81,89,80,10,13,16,11
816255351158931457,113,96,58,96,19,17,10,13
816201716551008256,63,63,120,83,9,9,16,4
816178536192933889,84,85,297,0,14,14,48,0
816139294972772352,81,80,72,9,13,12,12,1
816079192416800768,68,69,146,0,12,12,23,0
816077624371884032,50,42,102,44,9,8,19,6
816057303237439488,98,58,183,65,13,9,31,7
816052219783028736,59,51,200,0,11,10,32,0
816027556772188160,102,56,149,62,19,10,24,6
816020475704971264,52,67,59,108,9,11,10,14
816014984815804419,96,75,209,0,15,12,32,0
815972960578183168,87,139,149,103,15,23,21,1
815959116946542594,59,69,17,0,10,12,4,0
815912791382986752,69,69,0,0,15,15,0,0
815903416199376896,66,84,295,35,12,15,47,6
815850938267275266,62,63,242,0,7,7,31,0
815849734317412352,93,93,77,100,19,19,12,13
815845088538591232,50,50,296,0,8,8,45,0
815838311734448129,83,69,129,61,13,11,20,6
815791499300446208,44,27,296,0,8,6,47,0
815731862815571970,62,67,272,56,10,11,50,7
815702062377930752,57,57,72,0,7,7,12,0
815698310644297729,72,72,77,65,15,15,14,5
815686331678523393,72,67,64,0,14,11,9,0
815685556290154500,47,55,43,0,9,10,7,0
815667927533948929,71,64,67,59,14,13,9,9
815654093402173440,57,79,233,18,7,12,34,3
815618834975653888,67,70,34,0,13,13,5,0
815611894052585472,19,88,154,194,3,14,22,24
815586341899694080,72,71,97,0,11,11,15,0
815573588111724544,39,106,190,119,7,18,32,1
815526716475080705,82,33,142,285,15,5,23,20
815490761395412992,51,51,299,0,7,7,47,0
815421046023188482,58,40,298,246,11,7,49,38
815400167021182976,31,31,96,0,6,6,16,0
815343042202914817,113,71,147,92,18,11,20,8
815296748138663937,57,165,190,117,12,26,33,1
815263478470635521,105,77,223,0,20,13,36,0
815242618791567360,35,35,0,0,7,7,0,0
815226015794524160,74,64,72,83,13,11,12,14
815208901872271360,95,93,208,90,12,12,34,11
815188511276072960,17,51,152,0,4,9,26,0
815173166846734336,62,62,208,56,9,9,30,4
815116644804657152,65,56,41,52,14,11,8,2
815041640763105280,67,67,88,92,10,10,14,11
815016879106486272,56,61,87,79,12,9,19,12
815009593847857152,82,83,176,0,13,13,28,0
814963398240825346,110,83,81,119,19,13,13,10
814949901385797632,62,62,55,87,10,10,11,7
814946936050642944,62,48,140,80,10,8,20,7
814935629352026116,68,66,164,76,11,11,29,10
814922195071664128,54,48,179,44,8,7,33,5
814908932799991808,78,64,106,77,14,13,19,4
814856323011637248,17,73,300,0,4,12,52,0
814852741587730432,75,23,0,0,13,2,0,0
814832362911571969,27,60,140,283,4,11,22,38
814788895590285312,49,49,99,0,7,7,15,0
814739620307103745,41,41,94,0,6,6,15,0
814682678813487104,42,42,93,59,8,8,20,11
814682436739203074,71,71,325,0,10,10,53,0
814650104217006085,15,55,96,0,2,9,17,0
814592672786763777,118,51,140,158,18,7,20,19
814587769984991233,73,72,166,68,11,11,27,10
814572158831759361,91,99,157,0,16,16,25,0
814571728131227648,63,64,36,0,10,11,6,0
814544463783743488,59,59,178,195,10,10,32,11
814538983883571201,78,85,73,51,12,13,10,7
814533711890907136,113,58,195,75,16,9,35,10
814498784847794180,78,52,59,0,15,9,11,0
814434578492489728,71,41,167,0,12,7,29,0
814428936452964352,67,68,127,0,12,12,24,0
814417937431953408,60,35,78,0,9,6,13,0
814375971449143297,88,34,164,253,14,5,19,17
814355980431556608,57,129,217,50,8,18,34,1
814316266089549824,62,1340,85,57,12,234,15,8
814246051234414592,90,53,232,84,16,8,37,11
814213604811620352,62,62,75,152,10,10,14,19
814162765187346432,79,79,132,0,12,12,22,0
814102648064512005,84,62,22,53,14,12,5,5
814088085059334144,66,66,151,213,11,11,26,15
814071148736638977,78,78,102,0,12,12,17,0
814013006531149824,82,82,153,0,16,16,26,0
813977128723091456,86,73,175,115,15,13,28,16
813976158253580289,50,55,54,67,9,9,10,5
813969023142678532,87,80,80,80,17,11,11,11
813927203956281344,53,53,94,0,10,10,18,0
813861529045135361,53,61,96,37,10,11,17,3
813840672490983424,70,78,120,0,11,12,21,0
813828117127163904,88,69,115,0,15,11,20,0
813801439982186497,7,45,45,72,2,7,7,8
813794094908633089,78,43,72,119,14,7,10,12
813767946740887554,90,51,118,147,15,9,20,9
813683365396234241,68,79,187,107,13,15,36,15
813656924596084736,62,61,110,85,10,10,16,11
813601807184396288,89,27,69,0,13,5,14,0
813585533603610624,37,86,86,109,8,15,15,14
813546776032579584,85,52,52,0,15,8,8,0
813487214218846211,52,52,105,0,7,7,15,0
813479500172271617,105,213,162,123,18,36,27,6
813469165864579073,75,75,39,68,11,11,7,6
813424179089379328,55,56,141,0,11,9,22,0
813409889355759616,46,44,98,0,8,7,17,0
813398968843599872,50,55,94,77,9,9,18,6
813329461626241024,86,57,247,0,17,9,40,0
813325316726910976,42,58,223,0,6,8,35,0
813318743296241668,57,36,142,220,9,7,26,17
813211789647376384,76,76,186,13,10,10,30,2
813204403800969217,97,72,147,105,17,11,24,12
813193371162472449,56,56,96,87,10,10,18,8
813183638749777920,73,36,204,260,13,6,31,16
813162303575261184,89,56,120,125,13,7,18,13
813161582867812352,32,32,0,0,6,6,0,0
813136276232818688,38,51,54,88,7,8,10,11
813127182226624512,42,42,232,113,7,7,36,5
813090571510304769,73,69,123,62,12,11,19,6
813051154531844096,115,184,155,98,18,32,25,1
813039096843137024,69,41,96,35,8,7,16,4
812998076046647296,48,53,0,0,9,10,0,0
812976832517525504,91,63,117,52,15,11,18,7
812961409747349504,63,60,108,175,10,11,15,10
812921481663488000,86,86,128,96,12,12,22,14
812893825333006336,88,70,221,70,13,11,40,10
812888428530593792,51,51,72,97,10,10,11,10
812862450970349568,41,49,242,0,8,9,42,0
812836232157859842,61,68,45,94,12,11,9,8
812816167735803905,86,78,152,44,16,13,25,4
812732075438526464,87,86,342,1,13,14,61,1
812727292971646976,74,56,137,0,14,11,29,0
812712002296680448,70,54,70,0,8,9,12,0
812693844630323200,78,69,154,231,12,10,26,21
812693100854448128,64,73,139,0,10,12,22,0
812692485000544256,112,64,141,74,22,11,24,11
812690588491517953,80,82,154,0,16,16,24,0
812689390883504128,75,82,204,0,13,14,34,0
812674243762749441,36,36,59,0,7,7,12,0
812642165918748672,12,69,69,20,1,10,10,2
812639230002417664,69,70,190,29,17,17,33,1
812628897464483840,57,56,295,0,7,7,57,0
812607571186040832,82,91,316,1,13,15,54,1
812547357585747968,57,58,223,0,9,9,34,0
812493504719032320,86,60,110,73,14,10,19,8
812459934839349248,111,45,103,100,19,6,16,11
812450831350005760,34,34,81,0,5,5,15,0
812422046386978816,75,62,57,0,12,10,11,0
812410455830491136,72,62,0,0,14,12,0,0
812387832417447937,50,50,38,52,7,7,6,5
812377623951278080,77,57,89,100,11,7,16,10
812287348365004801,58,58,41,251,12,12,7,19
812221210461437953,89,40,298,246,13,7,49,38
812150598942523393,55,69,39,0,10,12,8,0
812150309984178176,60,94,122,65,9,13,23,7
812098640542072832,65,56,160,84,9,8,22,11
812077259632672768,39,39,0,0,6,6,0,0
812004992727056385,92,63,217,0,16,11,35,0
811994780175581184,70,70,54,0,11,11,10,0
811992218651262977,70,70,178,0,10,10,28,0
811980143765975040,81,44,58,109,15,7,11,15
811979250131763200,71,72,230,547,11,11,37,23
811972338266861568,48,62,0,0,9,11,0,0
811956756033183745,73,82,161,0,12,13,25,0
811912029783068672,50,39,126,0,9,7,23,0
811898882523271169,69,61,121,70,12,10,18,6
811783826468962304,57,57,158,62,11,11,26,12
811776398511710208,63,68,142,0,10,11,25,0
811775044460412928,42,45,306,0,10,11,49,0
811749614613397504,77,84,83,81,12,13,13,11
811720158116986881,58,47,87,58,9,7,16,9
811712875245006849,111,53,241,246,20,8,41,15
811691673092812800,98,72,212,280,14,9,32,23
811658328417898498,58,49,100,55,8,7,19,8
811632556554801157,97,68,68,124,13,9,9,16
811617678830010369,88,58,152,72,16,9,26,10
811588289945812996,70,62,0,0,12,9,0,0
811586993817845762,92,90,146,0,15,14,20,0
811560975098908672,77,101,127,70,15,19,22,1
811545616979529728,94,41,159,202,13,5,25,11
811540232751476737,60,59,138,0,11,13,20,0
811526677041922048,32,65,160,97,4,9,31,13
811449160989900800,51,44,154,0,8,7,26,0
811446345806417920,53,75,130,76,9,11,19,10
811407678820012033,45,96,57,86,7,17,9,10
811388831266115584,87,94,107,0,11,14,16,0
811380789904625665,77,81,76,56,14,15,13,7
811323572635529220,80,57,100,0,12,10,16,0
811305750245076996,77,82,17,71,11,11,4,7
811305281237856256,47,46,209,97,6,6,34,11
811294629840781312,64,109,231,72,11,16,37,10
811254890337095680,64,68,220,26,11,11,37,2
811223579173986310,84,84,103,0,12,12,14,0
811216592524767232,76,95,140,53,15,14,24,7
811144574940880896,48,50,108,0,9,9,18,0
811120462797410304,76,80,222,0,14,14,38,0
811117826530492416,54,54,123,28,9,9,20,4
811113623087149056,81,82,171,0,15,15,26,0
811112720670085120,56,56,107,90,10,10,18,5
811021320934801408,99,88,267,368,16,15,43,20
811015280021344256,80,80,67,60,14,14,11,6
810998241848213504,74,74,0,0,13,13,0,0
810981037056684032,80,50,485,210,12,8,56,34
810980181913600001,69,68,139,0,11,11,22,0
810975934467731456,50,130,151,133,8,21,25,1
810931235132506112,67,67,92,90,12,12,13,8
810913591918346241,91,75,293,62,13,11,50,10
810888679824752640,62,61,121,22,12,11,22,1
810884105973956608,69,44,274,0,9,7,38,0
810869905826476033,65,70,65,0,8,9,10,0
810866027999305728,114,90,128,108,22,18,25,5
810862271614296064,78,83,212,0,12,14,35,0
810798081042223104,114,48,146,79,17,9,21,13
810776051056050176,68,69,318,0,11,11,44,0
810760946281025536,71,58,188,0,9,9,28,0
810740019031920640,86,63,162,125,15,11,29,13
810717384185094144,35,35,74,0,5,5,12,0
810711509772988417,64,57,159,0,11,9,27,0
810673602500689920,58,58,50,43,10,10,11,5
810655312390868992,79,87,92,0,10,13,11,0
810646135425601537,55,55,159,0,11,11,25,0
810628800614694912,5,77,77,185,1,12,12,26
810627817029386240,78,46,55,63,16,9,10,12
810575604391309312,82,92,166,57,12,13,28,7
810573137268117504,70,69,120,0,11,11,22,0
810572887719575552,69,80,79,305,10,12,13,32
810566152099336192,90,157,194,24,15,25,31,2
810547811649552384,60,38,0,0,10,7,0,0
810497351412580352,82,59,98,32,14,9,18,4
810484847915520000,94,77,176,0,18,11,26,0
810471203819421697,58,59,58,170,8,8,8,26
810409522292490240,61,53,143,71,12,10,27,13
810395689884581890,69,68,184,48,11,11,33,6
810394172389625857,81,90,143,46,12,14,24,5
810383585496670208,57,57,157,132,9,9,30,11
810346754898063360,75,83,42,42,15,16,8,3
810233558208040960,71,246,88,68,12,40,13,4
810229375526436864,49,51,57,86,7,10,11,4
810193033392259072,99,44,99,0,16,7,16,0
810167984752828416,67,94,19,0,11,16,4,0
810145031281590272,58,58,118,76,10,10,19,12
810140257782001664,62,191,178,90,11,34,30,1
810132699352600576,53,88,52,0,8,15,6,0
810123183248510976,60,61,60,329,11,11,11,40
810069546057035776,57,58,57,264,10,10,10,31
810069285506863104,35,91,55,0,7,18,9,0
810030779547914240,59,60,148,0,9,9,23,0
810006151848923136,51,51,64,0,9,9,15,0
809930063206457344,50,50,0,0,9,9,0,0
809920490164908032,9,12,52,0,2,2,7,0
809900543019782144,70,79,170,0,10,11,24,0
809853752035266561,85,85,0,0,12,12,0,0
809850052977913856,103,24,0,0,14,2,0,0
809847585406144514,71,69,156,76,12,10,24,8
809845583355801600,78,79,106,0,12,13,16,0
809836895974866944,48,70,41,41,7,12,7,4
809827201344475137,57,43,150,109,11,8,25,12
809821149353877506,77,64,47,84,12,10,7,8
809808141428867072,65,65,21,35,14,14,5,2
809804521174106113,78,144,173,75,13,25,28,1
809796736336138240,60,60,83,66,11,11,14,10
809795476262363136,79,70,270,0,14,11,45,0
809788957777154050,47,47,78,127,8,8,12,16
809769228316372992,40,90,90,211,7,14,14,27
809724885085851648,66,73,39,40,10,11,7,3
809676995084910592,102,96,29,48,18,17,5,7
809669164688347138,57,64,140,0,10,11,23,0
